Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Winchmore 2 Ews,42899,H31772,-43.78916,171.79029,164,H,Niwa
Winchmore Ews,4764,H31883,-43.79346,171.79512,160,H,Niwa/Agresearch
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Form_DLY (Extended)
(Note that non standard row charges apply. For details search the help on "fdly").
Station,Day(Local_Date),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET05(C),ET10(C),ET20(C),ET50(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),SoilM(%)
4764,20160202:0000,150,8.1,193,0.0,18.8,28.3,10.4,7.1,16.4,-,20.9,-,-,-,1016.6,-,-,30.02,22.6
4764,20160203:0000,53,11.7,267,0.0,18.7,27.5,11.0,6.5,17.0,-,21.0,-,-,-,1015.4,-,-,29.95,21.8
4764,20160204:0000,344,13.0,334,0.0,21.6,28.9,12.8,7.4,13.8,-,21.1,-,-,-,1007.5,-,-,25.13,21.0
4764,20160205:0000,242,7.6,257,0.0,15.7,20.9,12.2,11.7,14.5,-,19.8,-,-,-,1009.2,-,-,9.39,20.4
4764,20160206:0000,154,8.8,222,0.4,13.2,19.8,9.4,4.2,14.1,-,18.4,-,-,-,1014.2,-,-,10.72,20.2
4764,20160207:0000,62,6.4,211,0.4,14.9,19.4,10.7,11.3,15.5,-,18.0,-,-,-,1017.2,-,-,10.41,20.0
4764,20160208:0000,38,8.0,232,0.0,17.1,23.8,12.5,11.9,15.7,-,20.0,-,-,-,1014.2,-,-,25.69,19.9
4764,20160209:0000,150,12.2,161,0.2,14.6,22.1,10.3,10.6,15.0,-,19.5,-,-,-,1009.4,-,-,11.59,19.4
4764,20160210:0000,48,9.6,251,0.0,14.8,21.9,7.8,4.1,13.1,-,19.4,-,-,-,1012.3,-,-,28.47,19.1
4764,20160211:0000,140,6.8,181,0.0,16.1,23.5,10.4,6.2,15.2,-,20.5,-,-,-,1013.8,-,-,27.50,18.4
4764,20160212:0000,142,9.0,188,0.0,17.1,25.9,12.7,13.8,16.7,-,21.5,-,-,-,1016.9,-,-,25.70,17.8
4764,20160213:0000,146,6.2,175,0.0,15.8,20.4,12.7,9.8,16.0,-,20.9,-,-,-,1019.8,-,-,13.82,17.3
4764,20160214:0000,138,9.0,234,0.0,18.0,26.5,11.7,9.4,16.3,-,21.2,-,-,-,1015.8,-,-,27.32,16.8
4764,20160215:0000,102,9.2,191,0.0,19.2,29.8,8.4,4.0,11.9,-,21.4,-,-,-,1012.5,-,-,26.25,16.1
4764,20160216:0000,348,12.2,342,0.0,22.1,30.0,13.7,11.6,13.0,-,21.9,-,-,-,1008.7,-,-,26.03,15.4
4764,20160217:0000,49,13.8,394,0.2,20.5,27.7,15.9,15.6,16.7,-,20.9,-,-,-,996.6,-,-,11.29,15.0
4764,20160218:0000,3,20.4,604,0.4,18.1,24.5,14.2,13.2,11.8,-,19.9,-,-,-,991.5,-,-,24.90,14.7
4764,20160219:0000,356,19.2,467,0.0,17.5,25.6,10.5,7.2,10.2,-,19.8,-,-,-,998.4,-,-,23.02,14.3
4764,20160220:0000,232,10.6,346,0.0,19.6,28.3,11.4,9.1,11.8,-,20.7,-,-,-,1010.3,-,-,25.22,13.8
4764,20160221:0000,39,8.6,224,0.0,15.6,25.0,6.2,2.1,12.1,-,20.4,-,-,-,1019.7,-,-,26.42,13.3
4764,20160222:0000,138,9.4,190,0.0,15.0,20.6,8.0,3.3,13.6,-,20.0,-,-,-,1023.3,-,-,15.42,13.0
4764,20160223:0000,40,7.4,167,1.2,14.9,20.4,11.1,7.6,15.0,-,19.4,-,-,-,1018.3,-,-,14.10,13.0
4764,20160224:0000,342,10.7,315,0.0,19.1,29.0,10.6,10.3,14.0,-,19.9,-,-,-,1012.0,-,-,20.74,12.9
4764,20160225:0000,338,14.4,404,0.0,20.1,29.0,14.6,14.5,14.9,-,20.7,-,-,-,1011.5,-,-,18.80,12.6
4764,20160226:0000,351,16.4,514,0.0,23.4,30.6,14.5,13.9,10.2,-,20.7,-,-,-,1006.8,-,-,18.58,12.4
4764,20160227:0000,302,10.4,214,0.0,19.2,28.7,10.8,7.2,15.5,-,21.2,-,-,-,1008.2,-,-,24.38,12.1
4764,20160228:0000,82,8.7,259,0.0,17.0,25.2,10.1,5.5,13.8,-,21.0,-,-,-,1010.8,-,-,23.58,11.8
4764,20160229:0000,155,11.0,248,0.0,11.7,18.8,8.4,5.4,9.2,-,18.5,-,-,-,1013.7,-,-,8.16,11.6
4764,20160301:0000,141,8.3,191,0.0,10.8,16.2,6.2,4.7,9.3,-,18.1,-,-,-,1023.2,-,-,18.63,11.4
4764,20160302:0000,147,8.2,178,0.0,11.5,18.3,7.9,6.7,10.5,-,18.5,-,-,-,1027.2,-,-,18.35,11.3
4764,20160303:0000,23,9.2,305,0.0,15.1,25.3,5.5,4.2,11.6,-,18.4,-,-,-,1023.0,-,-,19.70,11.1
4764,20160304:0000,56,11.0,297,0.0,17.2,25.3,7.8,2.4,11.2,-,19.2,-,-,-,1022.4,-,-,22.45,10.9
4764,20160305:0000,329,8.4,250,0.0,19.4,30.5,10.4,6.6,13.6,-,20.1,-,-,-,1018.0,-,-,18.65,10.8
4764,20160306:0000,152,7.6,252,0.0,21.6,29.2,16.2,12.4,13.8,-,20.9,-,-,-,1016.4,-,-,21.68,10.5
4764,20160307:0000,76,9.4,271,0.0,14.6,20.1,12.2,10.8,14.0,-,19.2,-,-,-,1016.8,-,-,8.02,10.4
4764,20160308:0000,143,9.4,244,0.0,13.7,22.3,9.0,9.8,12.7,-,17.8,-,-,-,1013.8,-,-,6.14,10.4
4764,20160309:0000,38,10.3,296,0.0,13.0,20.0,7.9,7.0,11.9,-,17.9,-,-,-,1020.7,-,-,20.60,10.3
4764,20160310:0000,344,21.9,507,0.0,18.5,30.8,8.0,4.8,9.9,-,18.5,-,-,-,1004.6,-,-,19.49,10.2
4764,20160311:0000,216,11.6,269,0.0,10.7,14.1,7.3,5.0,8.1,-,17.7,-,-,-,1026.9,-,-,14.38,10.0
4764,20160312:0000,22,8.6,244,0.0,10.1,18.6,0.1,-5.4,8.8,-,16.8,-,-,-,1029.4,-,-,18.30,9.9
4764,20160313:0000,195,6.3,144,0.0,12.9,20.7,6.4,2.5,11.8,-,17.9,-,-,-,1026.0,-,-,16.21,9.8
4764,20160314:0000,50,8.7,280,0.0,14.1,24.0,5.9,2.5,12.9,-,17.9,-,-,-,1018.5,-,-,18.96,9.7
4764,20160315:0000,216,8.8,211,17.8,13.6,16.9,7.8,8.7,14.6,-,17.3,-,-,-,1017.3,-,-,4.39,11.6
4764,20160316:0000,239,6.1,152,14.8,7.8,12.1,4.7,6.0,9.6,-,13.8,-,-,-,1026.7,-,-,8.08,19.7
4764,20160317:0000,54,7.8,231,0.0,10.2,16.0,6.5,4.0,9.7,-,15.1,-,-,-,1024.7,-,-,17.96,18.5
4764,20160318:0000,348,13.8,306,0.0,13.1,21.5,6.0,0.9,12.9,-,15.5,-,-,-,1018.7,-,-,18.13,18.1
4764,20160319:0000,355,17.5,507,0.0,21.0,27.4,14.5,13.4,13.7,-,17.3,-,-,-,1013.5,-,-,18.20,17.5
4764,20160320:0000,348,11.2,405,0.0,22.2,28.4,17.5,15.7,14.0,-,18.6,-,-,-,1014.7,-,-,17.64,16.9
4764,20160321:0000,327,7.2,279,0.0,21.3,28.6,16.2,14.0,14.2,-,18.9,-,-,-,1015.9,-,-,15.21,16.3
4764,20160322:0000,298,6.6,209,0.0,18.9,27.8,12.8,9.0,13.8,-,18.9,-,-,-,1017.1,-,-,16.56,15.7
4764,20160323:0000,32,11.8,239,0.0,15.1,19.9,8.4,4.9,15.0,-,17.7,-,-,-,1012.1,-,-,10.12,15.3
4764,20160324:0000,210,11.3,288,9.0,15.9,22.8,10.5,11.6,16.7,-,17.9,-,-,-,1006.7,-,-,6.43,16.7
4764,20160325:0000,80,7.8,233,0.0,12.2,17.1,8.8,7.9,11.6,-,16.7,-,-,-,1020.2,-,-,13.69,18.2
4764,20160326:0000,29,6.4,225,0.0,12.7,19.3,8.3,7.1,12.3,-,16.6,-,-,-,1016.0,-,-,16.65,17.7
4764,20160327:0000,223,8.0,231,0.0,14.1,23.0,5.3,1.6,13.7,-,17.0,-,-,-,1008.5,-,-,18.39,17.3
4764,20160328:0000,40,6.0,197,0.0,12.1,16.1,8.7,8.6,12.5,-,16.7,-,-,-,1014.9,-,-,9.05,16.9
4764,20160329:0000,189,7.0,168,0.0,11.9,19.8,2.3,-1.3,10.2,-,15.5,-,-,-,1016.4,-,-,12.18,16.6
4764,20160330:0000,110,7.6,221,0.0,11.3,15.6,8.0,4.1,11.4,-,15.4,-,-,-,1024.3,-,-,10.64,16.2
4764,20160331:0000,35,7.6,277,0.0,11.6,19.1,3.6,-1.1,11.3,-,15.3,-,-,-,1022.6,-,-,17.14,15.9
4764,20160401:0000,38,7.0,127,0.0,13.7,18.6,10.0,8.9,14.4,-,16.1,-,-,-,1017.9,-,-,7.84,15.6
4764,20160402:0000,57,6.2,140,0.0,14.3,18.5,10.8,11.7,15.3,-,16.5,-,-,-,1013.8,-,-,8.00,15.5
4764,20160403:0000,142,9.6,197,0.8,15.6,25.1,9.5,10.2,14.2,-,17.2,-,-,-,1007.6,-,-,11.40,15.2
4764,20160404:0000,145,8.3,224,0.8,9.3,13.7,2.9,-2.8,9.7,-,15.4,-,-,-,1018.4,-,-,8.24,15.1
4764,20160405:0000,336,5.6,178,0.0,10.7,19.8,2.0,-3.1,9.1,-,14.3,-,-,-,1020.9,-,-,15.29,14.8
4764,20160406:0000,56,8.5,265,0.0,12.1,20.9,4.2,-0.2,10.0,-,14.4,-,-,-,1017.8,-,-,13.68,14.5
4764,20160407:0000,343,12.1,336,0.0,16.0,22.2,7.8,3.1,9.4,-,14.4,-,-,-,1006.2,-,-,8.71,14.2
4764,20160408:0000,203,11.6,221,4.8,11.2,17.2,8.2,8.8,10.7,-,14.4,-,-,-,1013.5,-,-,5.77,14.9
4764,20160409:0000,78,7.0,225,0.0,11.1,17.8,4.8,0.9,10.6,-,14.2,-,-,-,1020.8,-,-,15.31,14.9
4764,20160410:0000,50,6.7,209,0.0,11.7,20.0,3.1,-0.6,10.5,-,14.2,-,-,-,1017.5,-,-,15.07,14.6
4764,20160411:0000,346,14.8,447,0.0,15.4,22.7,7.2,0.7,9.5,-,13.7,-,-,-,1005.2,-,-,8.78,14.3
4764,20160412:0000,351,13.6,223,6.0,9.6,19.1,3.5,-0.6,10.5,-,13.8,-,-,-,1011.0,-,-,4.51,16.1
4764,20160413:0000,143,7.0,185,1.2,7.8,15.8,1.0,-2.0,8.1,-,12.5,-,-,-,1022.3,-,-,14.67,16.9
4764,20160414:0000,169,6.8,193,0.0,9.4,19.8,0.9,-2.5,8.5,-,12.3,-,-,-,1023.2,-,-,13.93,16.5
4764,20160415:0000,47,6.5,210,0.0,10.0,17.9,2.6,-1.5,10.3,-,12.5,-,-,-,1025.3,-,-,13.42,16.2
4764,20160416:0000,29,7.3,229,0.0,12.5,23.3,5.4,2.8,9.7,-,13.4,-,-,-,1016.8,-,-,13.11,15.8
4764,20160417:0000,207,6.6,211,0.0,11.0,15.1,6.8,2.3,10.5,-,13.0,-,-,-,1014.4,-,-,6.17,15.5
4764,20160418:0000,73,6.7,184,0.0,10.3,15.9,3.8,-1.5,10.9,-,13.7,-,-,-,1019.2,-,-,11.82,15.3
4764,20160419:0000,27,6.9,201,0.0,9.2,18.0,1.5,-1.3,9.8,-,12.6,-,-,-,1022.9,-,-,13.39,15.1
4764,20160420:0000,34,6.6,194,0.0,11.1,22.3,2.7,-2.2,8.1,-,12.4,-,-,-,1025.9,-,-,13.02,14.8
4764,20160421:0000,39,7.3,199,0.0,10.7,18.1,4.3,-0.5,10.9,-,12.7,-,-,-,1029.8,-,-,12.81,14.4
4764,20160422:0000,6,7.8,267,0.0,13.4,23.7,2.6,-1.6,9.1,-,13.2,-,-,-,1019.9,-,-,11.99,14.1
4764,20160423:0000,333,9.8,285,1.6,14.4,21.0,6.1,6.7,11.2,-,13.7,-,-,-,1008.0,-,-,6.34,13.8
4764,20160424:0000,339,9.1,266,1.4,10.0,17.6,3.3,-0.3,8.1,-,12.6,-,-,-,1010.1,-,-,12.33,14.4
4764,20160425:0000,164,10.2,257,0.0,10.5,17.4,3.2,-0.9,8.9,-,12.0,-,-,-,1013.7,-,-,11.85,14.0
4764,20160426:0000,125,6.7,183,0.0,11.7,20.2,5.7,-0.7,8.7,-,12.2,-,-,-,1016.7,-,-,11.42,13.7
4764,20160427:0000,43,4.3,165,0.0,9.8,19.2,1.9,-1.7,9.6,-,11.8,-,-,-,1021.8,-,-,11.47,13.5
4764,20160428:0000,36,5.0,192,0.0,11.0,22.5,4.0,-1.3,8.6,-,11.8,-,-,-,1022.9,-,-,11.43,13.3
4764,20160429:0000,167,8.1,142,0.0,9.0,15.5,2.3,-2.2,10.1,-,11.3,-,-,-,1023.1,-,-,6.69,13.1
4764,20160430:0000,42,6.8,202,0.0,10.1,15.5,5.9,5.0,10.1,-,12.3,-,-,-,1028.4,-,-,9.56,13.0
4764,20160501:0000,332,7.2,226,0.0,13.5,23.9,5.6,3.5,10.2,-,12.4,-,-,-,1020.3,-,-,10.18,12.8
4764,20160502:0000,337,13.0,355,0.0,15.5,22.6,5.3,0.3,10.5,-,12.2,-,-,-,1009.9,-,-,5.61,12.6
4764,20160503:0000,41,9.2,211,0.0,13.2,22.1,4.5,0.6,10.4,-,12.7,-,-,-,1013.4,-,-,9.07,12.5
4764,20160504:0000,356,17.4,441,0.0,16.0,23.6,4.4,2.2,11.0,-,12.7,-,-,-,1010.7,-,-,7.21,12.2
4764,20160505:0000,219,13.4,222,0.0,12.5,20.0,2.7,-2.1,10.3,-,13.6,-,-,-,1019.5,-,-,8.11,12.1
4764,20160506:0000,9,4.5,143,0.0,7.6,14.9,1.9,-3.4,9.7,-,11.5,-,-,-,1022.1,-,-,7.43,11.9
4764,20160507:0000,31,7.6,285,0.0,13.7,24.2,5.2,2.4,9.2,-,11.9,-,-,-,1023.2,-,-,9.65,11.8
4764,20160508:0000,342,6.2,159,0.0,13.0,22.9,5.4,0.8,10.1,-,12.2,-,-,-,1021.3,-,-,9.40,11.7
4764,20160509:0000,235,9.7,177,0.0,10.4,13.2,6.7,1.9,10.9,-,11.8,-,-,-,1019.4,-,-,3.37,11.5
4764,20160510:0000,140,14.0,439,0.0,14.0,19.8,8.7,9.2,11.4,-,12.5,-,-,-,1010.7,-,-,5.55,11.6
4764,20160511:0000,7,17.8,528,0.0,18.5,22.7,12.7,11.4,12.5,-,13.7,-,-,-,992.3,-,-,5.40,11.4
4764,20160512:0000,20,25.4,547,3.6,13.8,20.9,7.0,1.8,9.2,-,12.9,-,-,-,990.3,-,-,9.33,11.5
4764,20160513:0000,355,14.5,337,0.0,12.9,20.8,6.5,1.3,8.7,-,12.2,-,-,-,995.5,-,-,9.43,12.3
4764,20160514:0000,329,16.8,366,0.0,13.9,23.3,6.2,-1.2,7.4,-,11.2,-,-,-,1002.5,-,-,8.70,11.9
4764,20160515:0000,345,14.6,320,0.0,11.3,18.5,4.7,-1.7,8.6,-,10.7,-,-,-,1005.6,-,-,7.06,11.7
4764,20160516:0000,208,17.4,476,3.4,12.5,17.8,7.0,3.9,9.6,-,11.2,-,-,-,996.5,-,-,7.97,11.6
4764,20160517:0000,227,12.0,253,0.0,5.7,11.1,-0.9,-5.6,6.2,-,9.6,-,-,-,1012.1,-,-,8.87,11.9
4764,20160518:0000,14,13.1,271,0.0,9.7,17.9,3.5,-1.3,8.1,-,9.7,-,-,-,994.0,-,-,6.30,11.6
4764,20160519:0000,310,7.6,175,0.0,9.5,19.2,2.5,-4.1,6.5,-,9.2,-,-,-,996.7,-,-,8.45,11.4
4764,20160520:0000,8,13.8,360,8.4,8.9,15.8,3.0,-4.2,8.7,-,9.0,-,-,-,991.0,-,-,5.69,12.0
4764,20160521:0000,257,13.6,304,7.6,8.3,13.0,4.0,-0.1,8.4,-,9.2,-,-,-,993.6,-,-,4.60,17.8
4764,20160522:0000,248,14.6,289,1.3,6.7,11.1,1.3,-1.8,6.9,-,8.7,-,-,-,996.0,-,-,6.66,16.8
4764,20160523:0000,234,11.1,183,5.8,6.7,10.9,3.5,2.8,8.3,-,9.1,-,-,-,990.7,-,-,4.91,18.9
4764,20160524:0000,60,8.0,192,0.7,5.7,10.8,0.4,-1.5,7.9,-,8.7,-,-,-,991.0,-,-,7.23,19.4
4764,20160525:0000,49,4.7,119,0.2,6.2,12.3,2.7,-2.5,8.1,-,9.0,-,-,-,986.3,-,-,7.65,18.8
4764,20160526:0000,237,6.9,159,0.0,6.7,12.9,1.6,-1.9,8.5,-,9.0,-,-,-,991.9,-,-,7.13,18.5
4764,20160527:0000,99,4.9,159,0.0,5.7,11.9,-0.2,-2.5,8.2,-,8.5,-,-,-,1002.9,-,-,7.20,18.3
4764,20160528:0000,300,9.6,248,25.1,6.8,9.5,3.7,4.5,9.3,-,8.8,-,-,-,990.9,-,-,4.41,23.0
4764,20160529:0000,209,10.0,199,1.1,6.7,11.7,2.4,-1.7,8.2,-,9.1,-,-,-,994.9,-,-,6.89,23.1
4764,20160530:0000,251,8.3,137,0.9,4.5,10.7,-1.2,-5.5,7.1,-,7.8,-,-,-,1003.4,-,-,7.71,22.4
4764,20160531:0000,252,9.3,201,18.3,4.2,7.4,1.8,-0.5,7.8,-,7.5,-,-,-,1010.1,-,-,2.99,24.7
4764,20160601:0000,237,7.7,163,0.0,4.7,10.5,-0.2,-4.1,6.9,-,7.3,-,-,-,1021.4,-,-,7.47,25.2
4764,20160602:0000,30,6.8,211,0.0,3.5,11.2,-2.1,-6.6,6.3,-,6.3,-,-,-,1024.1,-,-,7.54,24.3
4764,20160603:0000,342,7.3,253,0.0,3.9,13.2,-2.5,-6.4,5.6,-,5.7,-,-,-,1027.1,-,-,7.53,24.0
4764,20160604:0000,301,6.4,214,0.0,5.6,15.1,-1.0,-5.0,6.0,-,6.0,-,-,-,1030.6,-,-,7.31,23.8
4764,20160605:0000,250,5.6,176,0.0,2.6,11.3,-3.5,-8.1,6.3,-,5.5,-,-,-,1034.7,-,-,7.31,23.7
4764,20160606:0000,51,5.6,203,0.0,3.9,12.2,-2.5,-6.4,6.6,-,5.5,-,-,-,1038.7,-,-,7.38,23.6
4764,20160607:0000,40,8.0,241,0.0,3.3,10.8,-3.6,-7.4,6.7,-,5.0,-,-,-,1031.8,-,-,7.40,23.5
4764,20160608:0000,333,8.6,168,0.0,6.1,14.4,-2.2,-7.2,7.5,-,6.9,-,-,-,1018.7,-,-,5.18,23.4
4764,20160609:0000,11,16.6,406,0.0,14.8,19.8,10.3,7.9,10.7,-,7.9,-,-,-,1005.5,-,-,4.40,23.2
4764,20160610:0000,340,17.8,378,0.0,15.2,19.7,10.8,7.0,9.9,-,9.4,-,-,-,992.8,-,-,6.17,23.0
4764,20160611:0000,343,11.0,291,0.0,9.9,15.2,4.1,-2.0,8.3,-,8.3,-,-,-,1003.8,-,-,7.62,22.8
4764,20160612:0000,339,15.9,251,6.9,5.4,12.7,-1.0,-4.7,7.4,-,7.1,-,-,-,1009.7,-,-,2.49,24.0
4764,20160613:0000,304,8.0,276,0.7,5.7,13.8,-1.5,-5.4,6.3,-,5.5,-,-,-,1023.0,-,-,8.04,24.7
4764,20160614:0000,321,8.4,284,0.0,11.2,19.1,4.8,0.8,6.6,-,6.6,-,-,-,1020.3,-,-,7.84,24.3
4764,20160615:0000,333,13.2,253,0.1,8.8,15.8,1.0,-1.1,8.0,-,7.4,-,-,-,1014.2,-,-,3.43,24.1
4764,20160616:0000,13,6.6,199,0.1,5.2,15.6,-2.2,-5.5,6.8,-,6.2,-,-,-,1017.1,-,-,8.09,24.0
4764,20160617:0000,313,4.4,158,0.0,4.7,16.1,-2.4,-6.4,5.9,-,5.5,-,-,-,1018.2,-,-,7.97,23.9
4764,20160618:0000,320,9.3,211,0.0,8.5,15.0,2.1,-1.0,7.7,-,5.7,-,-,-,1016.0,-,-,4.91,23.8
4764,20160619:0000,331,12.0,164,0.6,8.7,15.5,3.9,-1.2,9.6,-,7.5,-,-,-,1023.4,-,-,2.86,23.7
4764,20160620:0000,30,7.3,191,0.0,6.7,12.6,3.0,1.1,8.9,-,6.9,-,-,-,1020.5,-,-,5.30,23.7
4764,20160621:0000,349,13.9,252,1.0,12.8,16.4,5.0,4.9,9.6,-,7.9,-,-,-,1013.1,-,-,2.34,23.6
4764,20160622:0000,355,12.5,321,0.4,14.0,20.6,9.7,8.5,11.0,-,9.2,-,-,-,1000.7,-,-,5.78,23.5
4764,20160623:0000,346,8.3,197,6.4,11.6,15.7,8.2,7.3,11.2,-,9.7,-,-,-,993.6,-,-,4.20,23.9
4764,20160624:0000,264,8.5,139,0.0,8.1,16.0,0.4,-1.8,8.8,-,9.0,-,-,-,1006.1,-,-,7.75,26.4
4764,20160625:0000,61,7.6,160,0.0,4.9,11.2,-1.1,-4.6,8.3,-,7.3,-,-,-,1004.4,-,-,5.78,25.7
4764,20160626:0000,278,7.2,127,3.4,7.4,11.5,4.2,4.9,9.4,-,8.1,-,-,-,993.2,-,-,3.88,27.0
4764,20160627:0000,260,9.0,194,0.4,7.6,12.0,3.8,-0.5,9.9,-,8.8,-,-,-,998.1,-,-,5.25,27.0
4764,20160628:0000,327,3.5,105,0.4,7.3,13.9,1.4,-3.3,8.9,-,8.5,-,-,-,1010.3,-,-,6.86,26.7
4764,20160629:0000,42,7.4,183,0.0,4.8,11.6,-1.3,-4.4,7.9,-,7.0,-,-,-,1014.7,-,-,8.04,26.5
4764,20160630:0000,205,8.8,153,0.1,4.4,10.8,-0.9,-4.9,7.3,-,6.4,-,-,-,1017.9,-,-,6.05,26.4
4764,20160701:0000,39,7.4,178,0.3,2.5,9.3,-3.5,-7.6,5.9,-,5.6,-,-,-,1021.1,-,-,8.21,26.4
4764,20160702:0000,112,6.2,179,0.0,3.2,13.3,-4.4,-8.2,5.6,-,4.4,-,-,-,1017.1,-,-,8.21,26.3
4764,20160703:0000,334,9.8,287,0.0,10.7,17.6,5.7,0.8,7.3,-,5.8,-,-,-,1012.5,-,-,7.94,26.1
4764,20160704:0000,359,12.8,357,0.0,11.9,17.5,5.6,0.5,8.2,-,7.0,-,-,-,1009.5,-,-,6.23,26.0
4764,20160705:0000,159,6.9,158,0.2,5.8,8.3,-0.4,-4.8,8.3,-,7.0,-,-,-,1019.4,-,-,4.28,25.9
4764,20160706:0000,25,4.6,133,0.0,2.9,12.1,-4.2,-8.6,6.3,-,5.3,-,-,-,1020.0,-,-,7.54,25.9
4764,20160707:0000,51,9.4,178,0.0,5.3,10.3,0.4,-5.2,7.8,-,5.8,-,-,-,1021.8,-,-,7.20,25.9
4764,20160708:0000,185,6.3,164,2.6,4.8,8.7,2.4,0.0,8.2,-,6.3,-,-,-,1025.4,-,-,3.84,25.9
4764,20160709:0000,51,8.7,186,1.0,2.8,9.3,-2.4,-7.2,6.5,-,5.6,-,-,-,1023.6,-,-,8.52,26.6
4764,20160710:0000,64,3.7,112,0.0,0.8,9.1,-3.8,-7.7,5.6,-,4.3,-,-,-,1025.0,-,-,8.37,26.6
4764,20160711:0000,292,3.6,119,0.0,0.4,8.8,-4.9,-9.1,5.7,-,3.4,-,-,-,1026.6,-,-,6.93,26.6
4764,20160712:0000,29,12.8,312,0.0,4.8,14.3,-4.6,-8.0,6.0,-,3.5,-,-,-,1018.7,-,-,8.17,26.6
4764,20160713:0000,354,23.1,589,0.4,12.5,16.7,5.4,1.1,8.6,-,6.2,-,-,-,1000.0,-,-,4.15,26.4
4764,20160714:0000,310,14.6,329,0.0,8.2,12.8,2.1,-2.2,6.1,-,6.0,-,-,-,992.8,-,-,8.54,26.3
4764,20160715:0000,342,14.7,323,1.2,7.5,12.1,1.7,-3.4,7.5,-,6.1,-,-,-,994.2,-,-,8.52,26.2
4764,20160716:0000,318,5.2,163,0.0,5.4,14.2,-0.6,-3.8,5.8,-,5.3,-,-,-,1006.9,-,-,8.79,26.2
4764,20160717:0000,340,10.3,195,0.0,7.7,14.0,4.2,1.1,7.3,-,5.8,-,-,-,1005.0,-,-,5.18,26.2
4764,20160718:0000,221,7.8,186,0.0,5.4,12.2,-0.1,-3.7,6.9,-,5.9,-,-,-,1011.4,-,-,9.04,26.1
4764,20160719:0000,43,9.6,210,0.0,6.5,12.0,1.6,-1.9,7.4,-,5.7,-,-,-,996.1,-,-,3.47,26.0
4764,20160720:0000,183,10.1,237,0.0,6.6,15.9,-0.1,-3.2,6.5,-,5.5,-,-,-,1000.4,-,-,9.37,26.1
4764,20160721:0000,77,4.8,179,0.0,4.0,12.9,-2.0,-5.6,5.9,-,5.1,-,-,-,1013.4,-,-,9.38,25.9
4764,20160722:0000,346,10.0,165,0.0,4.2,13.6,-3.9,-7.7,5.9,-,4.5,-,-,-,1010.7,-,-,9.44,25.8
4764,20160723:0000,18,22.6,591,0.0,12.8,19.0,5.1,2.5,7.6,-,5.8,-,-,-,984.9,-,-,6.33,25.7
4764,20160724:0000,325,18.4,309,13.8,6.7,13.2,0.5,-2.9,7.7,-,6.9,-,-,-,977.2,-,-,9.76,29.0
4764,20160725:0000,327,6.0,154,0.0,3.5,10.5,-1.9,-6.6,5.9,-,5.3,-,-,-,1000.4,-,-,9.51,28.3
4764,20160726:0000,36,6.2,208,0.0,2.8,11.3,-3.3,-7.9,5.2,-,4.1,-,-,-,1006.9,-,-,8.58,28.1
4764,20160727:0000,4,17.2,406,0.0,9.1,15.6,0.1,-4.0,6.0,-,4.8,-,-,-,1002.4,-,-,10.03,27.8
4764,20160728:0000,340,22.2,363,0.0,8.3,16.4,0.2,-2.7,7.5,-,6.3,-,-,-,989.6,-,-,8.64,27.6
4764,20160729:0000,225,9.2,189,0.0,4.5,12.3,-1.2,-6.3,5.6,-,5.4,-,-,-,996.0,-,-,9.97,27.5
4764,20160730:0000,12,16.1,315,0.0,5.9,15.0,-2.1,-7.6,6.5,-,5.0,-,-,-,992.8,-,-,8.26,27.3
4764,20160731:0000,272,12.1,175,0.0,2.5,11.2,-4.1,-10.0,4.1,-,4.4,-,-,-,997.7,-,-,9.74,27.2
4764,20160801:0000,82,6.2,135,0.0,2.2,9.0,-5.3,-10.8,5.6,-,3.7,-,-,-,1001.2,-,-,7.40,27.1
4764,20160802:0000,41,8.9,200,0.0,3.1,10.0,-3.3,-7.3,6.2,-,4.4,-,-,-,1005.9,-,-,9.02,27.0
4764,20160803:0000,249,12.0,241,14.5,4.6,8.8,2.6,1.5,7.9,-,5.3,-,-,-,1000.1,-,-,5.03,27.3
4764,20160804:0000,234,8.5,175,13.5,2.6,6.2,-0.7,-1.9,6.8,-,5.2,-,-,-,1008.7,-,-,5.43,32.4
4764,20160805:0000,244,5.6,126,1.6,0.6,5.3,-1.9,-2.9,6.1,-,4.6,-,-,-,1011.0,-,-,6.40,30.4
4764,20160806:0000,260,5.8,168,6.5,0.4,4.1,-1.4,-2.8,6.1,-,3.7,-,-,-,1018.4,-,-,6.15,31.6
4764,20160807:0000,62,5.0,149,7.3,0.2,6.2,-4.8,-7.1,5.0,-,3.5,-,-,-,1014.2,-,-,12.08,32.0
4764,20160808:0000,212,8.6,162,0.0,1.2,7.8,-4.0,-6.2,5.0,-,3.6,-,-,-,1018.8,-,-,8.78,31.0
